state_code,state_name_english,state_census2011_code,district_code,district_name_english,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_census2011_code,state_or_ut
10,Bihar,10.0,188,Araria,209.0,1116,Araria,1116.0,S
1,Jammu And Kashmir,1.0,11,Pulwama,12.0,6795,Aripal,0.0,U
27,Maharashtra,27.0,476,Gondia,507.0,4050,Arjuni Morgaon,4050.0,S
29,Karnataka,29.0,539,Hassan,574.0,5558,Arkalgud,5558.0,S
29,Karnataka,29.0,539,Hassan,574.0,5555,Arsikere,5555.0,S
23,Madhya Pradesh,23.0,427,Sehore,445.0,3584,Ashta,3584.0,S
27,Maharashtra,27.0,470,Beed,523.0,4215,Ashti,4215.0,S
8,Rajasthan,8.0,105,Jhalawar,129.0,6055,Asnawar,0.0,S
28,Andhra Pradesh,28.0,511,Kurnool,552.0,5275,Aspari,5275.0,S
9,Uttar Pradesh,9.0,128,Banda,170.0,873,Atarra,873.0,S
21,Odisha,21.0,344,Anugul,384.0,3017,Athmallik,3017.0,S
29,Karnataka,29.0,527,Belagavi,555.0,5434,Athni,5434.0,S
33,Tamil Nadu,33.0,572,Dindigul,612.0,5994,Athoor,0.0,S
28,Andhra Pradesh,28.0,523,West Godavari,546.0,4973,Attili,4973.0,S
19,West Bengal,19.0,306,Purba Bardhaman,335.0,2277,Ausgram - I,2277.0,S
23,Madhya Pradesh,23.0,430,Shajapur,436.0,6510,Avantipur Barodia,0.0,S
33,Tamil Nadu,33.0,568,Chennai,603.0,7163,Ayanavaram,0.0,S
29,Karnataka,29.0,530,Vijayapura,557.0,7069,Babaleshwar,0.0,S
10,Bihar,10.0,206,Madhubani,207.0,1088,Babubarhi,1088.0,S
36,Telangana,0.0,689,Jangoan,0.0,4674,Bachannapet,4674.0,S
21,Odisha,21.0,354,Ganjam,388.0,3077,Badagada,3077.0,S
22,Chhattisgarh,22.0,376,Dakshin Bastar Dantewada,416.0,6509,Bade Bacheli,0.0,S
6,Haryana,6.0,60,Faridabad,88.0,6407,Badkhal,0.0,S
23,Madhya Pradesh,23.0,435,Ujjain,435.0,3514,Badnagar,3514.0,S
27,Maharashtra,27.0,479,Jalna,514.0,4128,Badnapur,4128.0,S
6,Haryana,6.0,62,Gurugram,86.0,6421,Badshahpur St,0.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2328,Baduria,2328.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5210,Badvel,5210.0,S
10,Bihar,10.0,211,Pashchim Champaran,203.0,1019,Bagaha,1019.0,S
27,Maharashtra,27.0,487,Nashik,516.0,4145,Baglan,4145.0,S
19,West Bengal,19.0,313,Howrah,341.0,2409,Bagnan - II,2409.0,S
18,Assam,18.0,294,Kokrajhar,300.0,2005,Bagribari (Pt),2005.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1189,Bahadurpur,1189.0,S
23,Madhya Pradesh,23.0,391,Ashoknagar,459.0,6978,Bahadurpur,0.0,S
6,Haryana,6.0,59,Bhiwani,81.0,6432,Bahal St,0.0,S
20,Jharkhand,20.0,327,East Singhbum,357.0,2614,Baharagora,2614.0,S
34,Puducherry,34.0,600,Puducherry,635.0,5912,Bahour,5912.0,U
23,Madhya Pradesh,23.0,423,Ratlam,434.0,3505,Bajna,3505.0,S
8,Rajasthan,8.0,105,Jhalawar,129.0,6666,Bakani,0.0,S
10,Bihar,10.0,191,Begusarai,222.0,1316,Bakhri,1316.0,S
36,Telangana,0.0,700,Medchal Malkajgiri,0.0,4517,Balanagar,4517.0,S
12,Arunachal Pradesh,12.0,242,West Kameng,246.0,6564,Balemu Circle,0.0,S
21,Odisha,21.0,346,Baleshwar,377.0,2897,Baleshwar Sadar,2897.0,S
8,Rajasthan,8.0,771,Gangapurcity,,7360,Balghat,0.0,S
21,Odisha,21.0,346,Baleshwar,377.0,2893,Baliapal,2893.0,S
6,Haryana,6.0,60,Faridabad,88.0,426,Ballabgarh,426.0,S
10,Bihar,10.0,201,Katihar,212.0,1146,Balrampur,1146.0,S
8,Rajasthan,8.0,771,Gangapurcity,,527,Bamanwas,527.0,S
21,Odisha,21.0,357,Jharsuguda,371.0,2773,Banaharapali,2773.0,S
19,West Bengal,19.0,314,Jalpaiguri,328.0,7118,Banarhat,0.0,S
23,Madhya Pradesh,23.0,436,Umaria,431.0,3482,Bandhavgarh,3482.0,S
1,Jammu And Kashmir,1.0,623,Bandipora,9.0,41,Bandipora,41.0,U
21,Odisha,21.0,373,Sundargarh,374.0,2830,Banei,2830.0,S
5,Uttarakhand,5.0,53,Pithoragarh,62.0,6356,Bangapani,0.0,S
10,Bihar,10.0,218,Saran,219.0,1252,Baniapur,1252.0,S
10,Bihar,10.0,213,Purbi Champaran,204.0,1035,Banjaria,1035.0,S
10,Bihar,10.0,196,Gaya,236.0,1500,Banke Bazar,1500.0,S
24,Gujarat,24.0,453,Navsari,490.0,3926,Bansda,3926.0,S
20,Jharkhand,20.0,342,Simdega,367.0,2726,Bansjor,2726.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4383,Banswada,4383.0,S
28,Andhra Pradesh,28.0,510,Krishna,547.0,5019,Bantumilli,5019.0,S
8,Rajasthan,8.0,772,Phalodi,,6048,Bap,0.0,S
10,Bihar,10.0,190,Banka,225.0,1349,Barahat,1349.0,S
23,Madhya Pradesh,23.0,421,Raisen,446.0,3594,Baraily,3594.0,S
27,Maharashtra,27.0,490,Pune,521.0,4199,Baramati,4199.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2326,Barasat - II,2326.0,S
10,Bihar,10.0,197,Gopalganj,217.0,1226,Barauli,1226.0,S
21,Odisha,21.0,361,Kendujhar,375.0,2834,Barbil,2834.0,S
30,Goa,30.0,551,North Goa,585.0,5610,Bardez,5610.0,S
20,Jharkhand,20.0,340,Sahebganj,352.0,2567,Barhait,2567.0,S
21,Odisha,21.0,361,Kendujhar,375.0,2841,Baria,2841.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2888,Baripada (M),2888.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2872,Baripada Sadar,2872.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2650,Barkatha,2650.0,S
8,Rajasthan,8.0,771,Gangapurcity,,7224,Barnala,0.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,102,Baroh,102.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1482,Barun,1482.0,S
6,Haryana,6.0,70,Panchkula,69.0,6460,Barwala St,0.0,S
19,West Bengal,19.0,303,North 24 Parganas,337.0,2329,Basirhat - I,2329.0,S
10,Bihar,10.0,206,Madhubani,207.0,1082,Basopatti,1082.0,S
8,Rajasthan,8.0,95,Chittorgarh,126.0,7133,Bassi,0.0,S
22,Chhattisgarh,22.0,374,Bastar,414.0,3363,Bastar,3363.0,S
21,Odisha,21.0,348,Bhadrak,378.0,2915,Basudebpur,2915.0,S
17,Meghalaya,17.0,278,West Garo Hills,293.0,7339,Batabari,0.0,S
3,Punjab,3.0,28,Bathinda,46.0,245,Bathinda,245.0,S
21,Odisha,21.0,349,Boudh,391.0,3129,Baunsuni,3129.0,S
8,Rajasthan,8.0,91,Bharatpur,105.0,513,Bayana,513.0,S
27,Maharashtra,27.0,470,Beed,523.0,4221,Beed,4221.0,S
28,Andhra Pradesh,28.0,753,Annamayya,0.0,5391,Beerongi Kothakota,5391.0,S
21,Odisha,21.0,362,Khordha,386.0,3035,Begunia,3035.0,S
9,Uttar Pradesh,9.0,177,Saharanpur,132.0,701,Behat,701.0,S
10,Bihar,10.0,193,Bhojpur,231.0,1427,Behea,1427.0,S
36,Telangana,0.0,692,Siddipet,0.0,4437,Bejjanki,4437.0,S
8,Rajasthan,8.0,97,Dausa,109.0,7135,Bejupada,0.0,S
10,Bihar,10.0,196,Gaya,236.0,1489,Belaganj,1489.0,S
10,Bihar,10.0,212,Patna,230.0,1416,Belchhi,1416.0,S
10,Bihar,10.0,202,Khagaria,223.0,1326,Beldaur,1326.0,S
36,Telangana,0.0,684,Mancherial,0.0,4350,Bellampally,4350.0,S
29,Karnataka,29.0,525,Bengaluru Urban,572.0,5542,Bengaluru North,5542.0,S
29,Karnataka,29.0,525,Bengaluru Urban,572.0,5543,Bengaluru South,5543.0,S
18,Assam,18.0,612,Chirang,320.0,2113,Bengtol,2113.0,S
10,Bihar,10.0,206,Madhubani,207.0,1091,Benipatti,1091.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1188,Benipur,1188.0,S
23,Madhya Pradesh,23.0,429,Shahdol,460.0,3689,Beohari,3689.0,S
6,Haryana,6.0,64,Jhajjar,83.0,407,Beri,407.0,S
1,Jammu And Kashmir,1.0,12,Rajouri,6.0,6776,Beri Pattan,0.0,U
5,Uttarakhand,5.0,51,Nainital,66.0,339,Betalghat,339.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2881,Betanati,2881.0,S
23,Madhya Pradesh,23.0,394,Betul,447.0,3600,Betul,3600.0,S
10,Bihar,10.0,200,Kaimur (Bhabua),233.0,1453,Bhabua,1453.0,S
24,Gujarat,24.0,449,Kachchh,468.0,3724,Bhachau,3724.0,S
9,Uttar Pradesh,9.0,179,Bhadohi,198.0,997,Bhadohi,997.0,S
21,Odisha,21.0,348,Bhadrak,378.0,2914,Bhadrak Rural,2914.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2231,Bhagawangola - I,2231.0,S
23,Madhya Pradesh,23.0,394,Betul,447.0,3598,Bhainsdehi,3598.0,S
22,Chhattisgarh,22.0,648,Surajpur,0.0,3244,Bhaiyathan,3244.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,6755,Bhalla,0.0,U
28,Andhra Pradesh,28.0,743,Parvathipuram Manyam,0.0,4771,Bhamini,4771.0,S
27,Maharashtra,27.0,471,Bhandara,506.0,4039,Bhandara,4039.0,S
13,Nagaland,13.0,250,Wokha,264.0,1782,Bhandari,1782.0,S
23,Madhya Pradesh,23.0,416,Mandsaur,433.0,3492,Bhanpura,3492.0,S
22,Chhattisgarh,22.0,374,Bastar,414.0,7312,Bhanpuri,0.0,S
2,Himachal Pradesh,2.0,15,Bilaspur,30.0,153,Bharari,153.0,S
22,Chhattisgarh,22.0,760,Manendragarh-Chirmiri-Bharatpur(M C B),0.0,3231,Bharatpur,3231.0,S
8,Rajasthan,8.0,91,Bharatpur,105.0,511,Bharatpur,511.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2247,Bharatpur - I,2247.0,S
9,Uttar Pradesh,9.0,139,Etawah,161.0,839,Bharthana,839.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2806,Bhasma,2806.0,S
22,Chhattisgarh,22.0,644,Balodabazar-Bhatapara,0.0,3325,Bhatapara,3325.0,S
22,Chhattisgarh,22.0,648,Surajpur,0.0,7310,Bhatgaon,0.0,S
5,Uttarakhand,5.0,57,Uttar Kashi,56.0,283,Bhatwari,283.0,S
33,Tamil Nadu,33.0,573,Erode,610.0,5750,Bhavani,5750.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,6939,Bhawarna,0.0,S
24,Gujarat,24.0,448,Junagadh,479.0,3828,Bhesan,3828.0,S
22,Chhattisgarh,22.0,378,Durg,409.0,7329,Bhilai-3,0.0,S
28,Andhra Pradesh,28.0,523,West Godavari,546.0,4984,Bhimavaram,4984.0,S
23,Madhya Pradesh,23.0,395,Bhind,420.0,6994,Bhind Nagar,0.0,S
6,Haryana,6.0,59,Bhiwani,81.0,398,Bhiwani,398.0,S
36,Telangana,0.0,697,Yadadri Bhuvanagiri,0.0,4628,Bhongir,4628.0,S
8,Rajasthan,8.0,95,Chittorgarh,126.0,6057,Bhopalsagar,0.0,S
10,Bihar,10.0,197,Gopalganj,217.0,1217,Bhorey,1217.0,S
21,Odisha,21.0,362,Khordha,386.0,3055,Bhubaneswar (M.Corp.),3055.0,S
2,Himachal Pradesh,2.0,20,Kullu,26.0,6887,Bhuntar,0.0,S
10,Bihar,10.0,217,Samastipur,221.0,1299,Bibhutpur,1299.0,S
36,Telangana,0.0,685,Kamareddy,0.0,6242,Bibipet,0.0,S
22,Chhattisgarh,22.0,636,Bijapur,417.0,3378,Bijapur,3378.0,S
21,Odisha,21.0,344,Anugul,384.0,3008,Bikrampur,3008.0,S
23,Madhya Pradesh,23.0,436,Umaria,431.0,6974,Bilaspur,0.0,S
22,Chhattisgarh,22.0,375,Bilaspur,406.0,3295,Bilaspur,3295.0,S
23,Madhya Pradesh,23.0,425,Sagar,427.0,3443,Bina,3443.0,S
10,Bihar,10.0,209,Nalanda,229.0,1383,Bind,1383.0,S
9,Uttar Pradesh,9.0,142,Fatehpur,172.0,877,Bindki,877.0,S
19,West Bengal,19.0,703,Jhargram,0.0,2442,Binpur - I,2442.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2816,Biramitrapur,2816.0,S
21,Odisha,21.0,355,Jagatsinghapur,380.0,2941,Biridi,2941.0,S
23,Madhya Pradesh,23.0,392,Balaghat,457.0,7033,Birsa,0.0,S
20,Jharkhand,20.0,338,Palamu,358.0,2624,Bishrampur,2624.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,2502,Bishunpura,2502.0,S
8,Rajasthan,8.0,106,Jhunjhunu,103.0,7218,Bissau,0.0,S
31,Lakshadweep,31.0,553,Lakshadweep District,587.0,5621,Bitra,5621.0,U
36,Telangana,0.0,501,Adilabad,532.0,4324,Boath,4324.0,S
10,Bihar,10.0,196,Gaya,236.0,1505,Bodh Gaya,1505.0,S
28,Andhra Pradesh,28.0,515,Sri Potti Sriramulu Nellore,550.0,5159,Bogole,5159.0,S
12,Arunachal Pradesh,12.0,679,Siang,0.0,1643,Boleng Adc,1643.0,S
12,Arunachal Pradesh,12.0,242,West Kameng,246.0,6568,Bomdila Hq,0.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2819,Bondamunda,2819.0,S
18,Assam,18.0,281,Bongaigaon,319.0,2110,Bongaigaon (Pt),2110.0,S
12,Arunachal Pradesh,12.0,229,Changlang,253.0,1683,Bordumsa Adc,1683.0,S
21,Odisha,21.0,363,Koraput,398.0,3200,Boriguma,3200.0,S
14,Manipur,14.0,713,Jiribam,0.0,6490,Borobekra,0.0,S
24,Gujarat,24.0,676,Botad,0.0,3850,Botad,3850.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2820,Brahmani Tarang,2820.0,S
21,Odisha,21.0,354,Ganjam,388.0,3099,Brahmapur (M.Corp.),3099.0,S
21,Odisha,21.0,357,Jharsuguda,371.0,2775,Brajarajnagar,2775.0,S
23,Madhya Pradesh,23.0,427,Sehore,445.0,3588,Budni,3588.0,S
8,Rajasthan,8.0,94,Bundi,121.0,626,Bundi,626.0,S
15,Mizoram,15.0,265,Lunglei,286.0,1912,Bunghmun,1912.0,S
15,Mizoram,15.0,264,Lawngtlai,287.0,1918,Bungtlang S,1918.0,S
23,Madhya Pradesh,23.0,397,Burhanpur,467.0,6972,Burhanpur Nagar,0.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2248,Burwan,2248.0,S
35,Andaman And Nicobar Islands,35.0,603,Nicobars,638.0,5916,Car Nicobar,5916.0,U
29,Karnataka,29.0,530,Vijayapura,557.0,7070,Chadachan,0.0,S
28,Andhra Pradesh,28.0,505,East Godavari,545.0,4959,Chagallu,4959.0,S
9,Uttar Pradesh,9.0,158,Kaushambi,174.0,887,Chail,887.0,S
21,Odisha,21.0,359,Kandhamal,390.0,3116,Chakapada,3116.0,S
9,Uttar Pradesh,9.0,135,Chandauli,196.0,994,Chakia,994.0,S
10,Bihar,10.0,213,Purbi Champaran,204.0,1051,Chakia(Pipra),1051.0,S
8,Rajasthan,8.0,783,Jaipur (Gramin),,550,Chaksu,550.0,S
27,Maharashtra,27.0,481,Latur,524.0,4230,Chakur,4230.0,S
32,Kerala,32.0,566,Thrissur,594.0,5939,Chalakkudy,0.0,S
14,Manipur,14.0,712,Kangpokpi,0.0,6489,Champhai,0.0,S
19,West Bengal,19.0,316,Malda,332.0,2210,Chanchal - I,2210.0,S
21,Odisha,21.0,369,Puri,387.0,3065,Chandanpur,3065.0,S
10,Bihar,10.0,209,Nalanda,229.0,1381,Chandi,1381.0,S
20,Jharkhand,20.0,341,Saraikela Kharsawan,369.0,2748,Chandil,2748.0,S
19,West Bengal,19.0,312,Hooghly,338.0,2351,Chanditala - I,2351.0,S
19,West Bengal,19.0,312,Hooghly,338.0,2352,Chanditala - II,2352.0,S
22,Chhattisgarh,22.0,649,Balrampur-Ramanujganj,0.0,7254,Chando,0.0,S
9,Uttar Pradesh,9.0,132,Bijnor,134.0,716,Chandpur,716.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4013,Chandur Railway,4013.0,S
20,Jharkhand,20.0,335,Latehar,359.0,2643,Chandwa,2643.0,S
20,Jharkhand,20.0,334,Koderma,348.0,2530,Chandwara,2530.0,S
20,Jharkhand,20.0,339,Ranchi,364.0,2694,Chanho,2694.0,S
29,Karnataka,29.0,535,Davangere,567.0,5514,Channagiri,5514.0,S
29,Karnataka,29.0,539,Hassan,574.0,5560,Channarayapatna,5560.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5213,Chapad,5213.0,S
10,Bihar,10.0,218,Saran,219.0,1258,Chapra,1258.0,S
21,Odisha,21.0,371,Sambalpur,372.0,2796,Charamal,2796.0,S
10,Bihar,10.0,193,Bhojpur,231.0,1430,Charpokhari,1430.0,S
20,Jharkhand,20.0,322,Bokaro,355.0,2595,Chas,2595.0,S
2,Himachal Pradesh,2.0,23,Shimla,33.0,185,Chaupal,185.0,S
8,Rajasthan,8.0,109,Kota,127.0,7375,Chechat,0.0,S
13,Nagaland,13.0,247,Mon,261.0,1753,Chen,1753.0,S
32,Kerala,32.0,554,Alappuzha,598.0,5677,Chengannur,5677.0,S
28,Andhra Pradesh,28.0,754,Sri Sathya Sai,0.0,5347,Chennekothapalli,5347.0,S
36,Telangana,0.0,692,Siddipet,0.0,4672,Cherial,4672.0,S
36,Telangana,0.0,518,Ranga Reddy,537.0,4529,Chevella,4529.0,S
33,Tamil Nadu,33.0,730,Chengalpattu,0.0,5711,Cheyyur,5711.0,S
23,Madhya Pradesh,23.0,428,Seoni,456.0,3660,Chhapara,3660.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,3429,Chhatarpur,3429.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,7006,Chhatarpur Nagar,0.0,S
19,West Bengal,19.0,305,Bankura,339.0,2359,Chhatna,2359.0,S
21,Odisha,21.0,354,Ganjam,388.0,3085,Chhatrapur,3085.0,S
22,Chhattisgarh,22.0,642,Sukma,0.0,3374,Chhindgarh,3374.0,S
23,Madhya Pradesh,23.0,399,Chhindwara,455.0,7020,Chhindwara Nagar,0.0,S
8,Rajasthan,8.0,99,Dungarpur,124.0,6059,Chikhali,0.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,6754,Chilly Pingal,0.0,U
36,Telangana,0.0,689,Jangoan,0.0,6259,Chilpur,0.0,S
28,Andhra Pradesh,28.0,750,Bapatla,0.0,5125,Chinaganjam,5125.0,S
13,Nagaland,13.0,249,Tuensang,267.0,1822,Chingmei,1822.0,S
28,Andhra Pradesh,28.0,752,Tirupati,0.0,5385,Chinnagottigallu,5385.0,S
36,Telangana,0.0,692,Siddipet,0.0,4460,Chinnakodur,4460.0,S
36,Telangana,0.0,693,Wanaparthy,0.0,6287,Chinnambavi,0.0,S
36,Telangana,0.0,699,Kumuram Bheem Asifabad,0.0,6314,Chintalamanepally,0.0,S
36,Telangana,0.0,509,Khammam,541.0,4760,Chinthakani,4760.0,S
28,Andhra Pradesh,28.0,504,Y.S.R.,551.0,5231,Chinthakommadinne,5231.0,S
8,Rajasthan,8.0,106,Jhunjhunu,103.0,488,Chirawa,488.0,S
8,Rajasthan,8.0,779,Sanchore,,6046,Chitalwana,0.0,S
20,Jharkhand,20.0,607,Ramgarh,361.0,2664,Chitarpur,2664.0,S
1,Jammu And Kashmir,1.0,625,Shopian,13.0,6799,Chitragam,0.0,U
23,Madhya Pradesh,23.0,638,Singrauli,463.0,3703,Chitrangi,3703.0,S
32,Kerala,32.0,563,Palakkad,593.0,5650,Chittur,5650.0,S
12,Arunachal Pradesh,12.0,678,Namsai,0.0,1731,Chongkham Eac,1731.0,S
24,Gujarat,24.0,459,Surat,492.0,3938,Chorasi,3938.0,S
21,Odisha,21.0,350,Cuttack,381.0,2954,Choudwar,2954.0,S
13,Nagaland,13.0,757,Tseminyu,0.0,5987,Chunlikha,0.0,S
23,Madhya Pradesh,23.0,433,Sidhi,462.0,3698,Churhat,3698.0,S
33,Tamil Nadu,33.0,569,Coimbatore,632.0,5897,Coimbatore North,5897.0,S
33,Tamil Nadu,33.0,569,Coimbatore,632.0,5898,Coimbatore South,5898.0,S
21,Odisha,21.0,344,Anugul,384.0,3007,Colliery,3007.0,S
19,West Bengal,19.0,308,Cooch Behar,329.0,2184,Cooch Behar - II,2184.0,S
33,Tamil Nadu,33.0,570,Cuddalore,617.0,5789,Cuddalore,5789.0,S
22,Chhattisgarh,22.0,762,Sakti,0.0,3284,Dabhra,3284.0,S
23,Madhya Pradesh,23.0,407,Gwalior,421.0,3400,Dabra,3400.0,S
6,Haryana,6.0,74,Sirsa,79.0,389,Dabwali,389.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,6918,Dadasiba,0.0,S
6,Haryana,6.0,701,Charki Dadri,0.0,402,Dadri,402.0,S
28,Andhra Pradesh,28.0,515,Sri Potti Sriramulu Nellore,550.0,5166,Dagadarthi,5166.0,S
38,The Dadra And Nagar Haveli And Daman And Diu,,463,Daman,495.0,3948,Daman,3948.0,U
36,Telangana,0.0,721,Narayanpet,0.0,4553,Damargidda,4553.0,S
12,Arunachal Pradesh,12.0,235,Lower Dibang Valley,258.0,1725,Dambuk Adc,1725.0,S
36,Telangana,0.0,514,Nalgonda,539.0,4663,Dameracherla,4663.0,S
23,Madhya Pradesh,23.0,400,Damoh,428.0,6999,Damyanti Nagar,0.0,S
18,Assam,18.0,281,Bongaigaon,319.0,7110,Dangtal Revenue Circle,0.0,S
1,Jammu And Kashmir,1.0,5,Jammu,21.0,6712,Dansal,0.0,U
22,Chhattisgarh,22.0,376,Dakshin Bastar Dantewada,416.0,3369,Dantewada,3369.0,S
12,Arunachal Pradesh,12.0,243,West Siang,250.0,1628,Darak Circle,1628.0,S
22,Chhattisgarh,22.0,374,Bastar,414.0,3366,Darbha,3366.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,6901,Dareeni,0.0,S
1,Jammu And Kashmir,1.0,12,Rajouri,6.0,21,Darhal,21.0,U
10,Bihar,10.0,218,Saran,219.0,1264,Dariapur,1264.0,S
21,Odisha,21.0,359,Kandhamal,390.0,3125,Daringbadi,3125.0,S
12,Arunachal Pradesh,12.0,724,Leparada,0.0,1637,Daring Circle,1637.0,S
15,Mizoram,15.0,261,Aizawl,283.0,1902,Darlawn,1902.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4011,Daryapur,4011.0,S
19,West Bengal,19.0,318,Paschim Medinipur,344.0,2450,Daspur - II,2450.0,S
36,Telangana,0.0,680,Nirmal,0.0,6207,Dasturabad,0.0,S
9,Uttar Pradesh,9.0,133,Budaun,149.0,783,Dataganj,783.0,S
23,Madhya Pradesh,23.0,401,Datia,422.0,3405,Datia,3405.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4823,Dattirajeru,4823.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1476,Daudnagar,1476.0,S
22,Chhattisgarh,22.0,649,Balrampur-Ramanujganj,0.0,7251,Daura-Kochali,0.0,S
8,Rajasthan,8.0,97,Dausa,109.0,536,Dausa,536.0,S
21,Odisha,21.0,351,Deogarh,373.0,2800,Debagarh,2800.0,S
19,West Bengal,19.0,318,Paschim Medinipur,344.0,2462,Debra,2462.0,S
24,Gujarat,24.0,452,Narmada,487.0,3911,Dediapada,3911.0,S
8,Rajasthan,8.0,110,Nagaur,112.0,563,Degana,563.0,S
2,Himachal Pradesh,2.0,23,Shimla,33.0,6958,Deha,0.0,S
10,Bihar,10.0,215,Rohtas,234.0,1473,Dehri,1473.0,S
21,Odisha,21.0,369,Puri,387.0,3056,Delanga,3056.0,S
7,Delhi,7.0,79,New Delhi,94.0,452,Delhi Cantonment,452.0,U
28,Andhra Pradesh,28.0,748,Eluru,0.0,4967,Denduluru,4967.0,S
27,Maharashtra,27.0,472,Buldhana,500.0,3985,Deolgaon Raja,3985.0,S
18,Assam,18.0,288,Golaghat,313.0,2084,Dergaon,2084.0,S
27,Maharashtra,27.0,475,Gadchiroli,508.0,4052,Desaiganj (Vadasa),4052.0,S
10,Bihar,10.0,224,Vaishali,220.0,1281,Desri,1281.0,S
24,Gujarat,24.0,438,Ahmedabad,474.0,3778,Detroj-Rampura,3778.0,S
33,Tamil Nadu,33.0,585,Sivaganga,622.0,5831,Devakottai,5831.0,S
22,Chhattisgarh,22.0,378,Durg,409.0,3316,Dhamdha,3316.0,S
24,Gujarat,24.0,441,Banas Kantha,469.0,3734,Dhanera,3734.0,S
19,West Bengal,19.0,312,Hooghly,338.0,2343,Dhaniakhali,2343.0,S
22,Chhattisgarh,22.0,643,Kondagaon,0.0,7320,Dhanora,0.0,S
21,Odisha,21.0,354,Ganjam,388.0,3079,Dharakote,3079.0,S
3,Punjab,3.0,38,Moga,42.0,5996,Dharamkot,0.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3968,Dharangaon,3968.0,S
24,Gujarat,24.0,439,Amreli,480.0,3845,Dhari,3845.0,S
8,Rajasthan,8.0,629,Pratapgarh,131.0,696,Dhariawad,696.0,S
3,Punjab,3.0,662,Pathankot,0.0,200,Dhar Kalan,200.0,S
27,Maharashtra,27.0,485,Nanded,511.0,4104,Dharmabad,4104.0,S
27,Maharashtra,27.0,468,Amravati,503.0,4001,Dharni,4001.0,S
21,Odisha,21.0,373,Sundargarh,374.0,2807,Dharuadihi,2807.0,S
6,Haryana,6.0,72,Rewari,85.0,6463,Dharuhera St,0.0,S
36,Telangana,0.0,698,Vikarabad,0.0,4531,Dharur,4531.0,S
27,Maharashtra,27.0,470,Beed,523.0,4223,Dharur,4223.0,S
18,Assam,18.0,284,Dhemaji,308.0,2055,Dhemaji,2055.0,S
21,Odisha,21.0,352,Dhenkanal,383.0,2999,Dhenkanal Sadar,2999.0,S
8,Rajasthan,8.0,114,Sikar,111.0,6387,Dhod,0.0,S
24,Gujarat,24.0,438,Ahmedabad,474.0,6167,Dholera,0.0,S
8,Rajasthan,8.0,90,Barmer,115.0,6050,Dhorimanna,0.0,S
1,Jammu And Kashmir,1.0,622,Kulgam,15.0,61,D H Pora,61.0,U
24,Gujarat,24.0,460,Surendranagar,475.0,3789,Dhrangadhra,3789.0,S
24,Gujarat,24.0,447,Jamnagar,477.0,3816,Dhrol,3816.0,S
23,Madhya Pradesh,23.0,397,Burhanpur,467.0,7402,Dhulcot,0.0,S
10,Bihar,10.0,190,Banka,225.0,1348,Dhuraiya,1348.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2427,Diamond Harbour - II,2427.0,S
8,Rajasthan,8.0,768,Didwana-Kuchaman,,558,Didwana,558.0,S
21,Odisha,21.0,354,Ganjam,388.0,3096,Digapahandi,3096.0,S
38,The Dadra And Nagar Haveli And Daman And Diu,,464,Diu,494.0,3947,Diu,3947.0,U
18,Assam,18.0,709,Hojai,0.0,2039,Doboka,2039.0,S
29,Karnataka,29.0,526,Bengaluru Rural,583.0,5602,Dodda Ballapur,5602.0,S
2,Himachal Pradesh,2.0,23,Shimla,33.0,193,Dodra Kwar,193.0,S
24,Gujarat,24.0,641,Tapi,493.0,6200,Dolvan,0.0,S
